"NRSA_ID","MMI_BENT","BENT_MMI_COND","AGGR_ECO9_2015","STATE","ALB_X","ALB_Y","LON_DD83","LAT_DD83","YEAR","DATE_COL"
"FW08MA012",10.57,"Poor","NAP","MA",1845081.75241176,2342126.51120541,-73.3284339308,42.0901034575,2009,"02Oct2009"
"FW08MA013",32.98,"Poor","NAP","MA",1903164.49235519,2364414.84759697,-72.5766574017,42.1588373403,2008,"17Jul2008"
"FW08MA015",33,"Poor","NAP","MA",1897444.5713957,2426426.98866489,-72.4589746541,42.7091688197,2009,"28Jul2009"
"FW08MA016",47.2,"Fair","NAP","MA",1855769.78534497,2383309.71512507,-73.0823990305,42.4251304957,2009,"11Aug2009"
"FW08MA017",37.88,"Poor","NAP","MA",1900826.93237877,2369037.97440205,-72.5905423772,42.2040246738,2008,"15Jul2008"
"FW08MA018",11.95,"Poor","NAP","MA",2039527.9240986,2376712.28794668,-70.9336095344,41.957555583,2008,"08Aug2008"
"FW08MA019",38.48,"Poor","NAP","MA",2001826.87643191,2453732.48292571,-71.133985557,42.7103013403,2009,"18Sep2009"
"FW08MA020",21.87,"Poor","NAP","MA",1893751.74922459,2406476.87128054,-72.5627607436,42.5441872769,2009,"05Oct2009"
"FW08MA021",29.45,"Poor","NAP","MA",1891498.4767362,2412563.75005074,-72.5713326785,42.6019143574,2009,"31Aug2009"
"FW08MA023",15.7,"Poor","NAP","MA",2003410.99506392,2460547.116766,-71.0935137331,42.7655313625,2009,"17Sep2009"
"FW08MA026",15.78,"Poor","NAP","MA",2031568.03656555,2391996.36304876,-70.9786524256,42.1080129721,2009,"20Aug2009"
"FW08MD001",41.87,"Fair","CPL","MD",1657510.27334466,1881133.40204793,-76.6970583139,38.440669187,2008,"22Jul2008"
"FW08MD002",34.82,"Poor","CPL","MD",1624816.83119066,1918765.98313018,-76.9811123289,38.8280271105,2008,"21Jul2008"
"FW08MD003",6.72,"Poor","SAP","MD",1479979.06656856,1983601.82589378,-78.498720101,39.6426910741,2008,"26Jun2008"
"FW08MD004",10.12,"Poor","SAP","MD",1589884.26122643,2005524.08395415,-77.1808866292,39.6484795975,2008,"25Jun2008"
"FW08MD006",9.38,"Poor","CPL","MD",1730063.24630664,1924901.92735539,-75.7699003441,38.6890784275,2008,"10Jul2008"
"FW08MD007",53.58,"Good","SAP","MD",1431935.80487452,1969566.02097627,-79.0839433537,39.5966987531,2008,"01Jul2008"
"FW08MD008",32.05,"Fair","SAP","MD",1585175.4884703,1938059.74869754,-77.3895731275,39.0663677396,2008,"17Jul2008"
"FW08MD009",65.02,"Good","SAP","MD",1532228.33684782,1988475.85324445,-77.8846057773,39.5985633211,2008,"15Jul2008"
"FW08MD010",64,"Good","CPL","MD",1616799.70479534,1925823.61147754,-77.056233948,38.9039340774,2009,"23Jul2009"
"FW08MD011",21.43,"Poor","SAP","MD",1466254.7305375,1984551.93267561,-78.6553914772,39.6733548374,2009,"08Jun2009"
"FW08MD012",43.8,"Fair","SAP","MD",1572809.50758563,1948584.75125694,-77.5073636064,39.1798919581,2008,"16Jul2008"
"FW08MD013",49.27,"Good","SAP","MD",1609844.98749412,2014322.56780954,-76.9302438023,39.6901659108,2009,"02Jun2009"
"FW08MD014",32.15,"Poor","CPL","MD",1616622.02470905,1896949.37543273,-77.1245750081,38.6517208086,2008,"23Jul2008"
"FW08MD015",59.22,"Good","SAP","MD",1486166.08528937,1982649.29659143,-78.4292682601,39.624205626,2009,"15Jun2009"
"FW08MD016",58.77,"Good","SAP","MD",1534823.72397864,1994831.85071554,-77.8404754601,39.6498575687,2009,"10Jun2009"
"FW08MD018",30.58,"Poor","CPL","MD",1613696.98382476,1892254.28006362,-77.1685602962,38.6157975509,2008,"24Jul2008"
"FW08MD019",33.42,"Fair","SAP","MD",1577717.284586,1965776.33356449,-77.4120791512,39.3218844213,2009,"17Jun2009"
"FW08MD020",23.18,"Poor","SAP","MD",1542466.13505609,1974336.47397018,-77.7981272291,39.4573420673,2008,"14Jul2008"
"FW08MD021",16.12,"Poor","SAP","MD",1638378.47672713,1977083.2815621,-76.6898372655,39.3135634767,2009,"23Jun2009"
"FW08MD022",6.4,"Poor","CPL","MD",1735792.8538619,1910142.51141533,-75.7411505822,38.549568911,2009,"15Jul2009"
"FW08MD023",34.23,"Fair","SAP","MD",1448829.38964857,1962001.7195643,-78.9045319931,39.5034471172,2009,"16Jun2009"
"FW08MD024",38.98,"Fair","SAP","MD",1574477.10731882,1949477.62696478,-77.4862290429,39.1848292732,2008,"08Jul2008"
"FW08MD025",49.38,"Good","SAP","MD",1581087.14424953,1997372.75437504,-77.3010802605,39.5925493131,2009,"03Jun2009"
"FW08MD026",64.07,"Good","CPL","MD",1648530.93968015,1899842.74713032,-76.7552685417,38.6203027322,2009,"24Jun2009"
"FW08MD027",28.13,"Poor","SAP","MD",1459164.94883839,1977798.64470518,-78.7517628131,39.6255381873,2009,"09Jun2009"
"FW08MD028",26.15,"Poor","SAP","MD",1588741.6888928,1966732.78231895,-77.2833253298,39.3110717917,2009,"01Jun2009"
"FW08MD030",52.12,"Fair","CPL","MD",1628334.30706452,1883301.32341916,-77.0228238468,38.5116911219,2009,"25Jun2009"
"FW08ME001",51.62,"Fair","NAP","ME",2004856.46950457,2828373.80737403,-69.8479895477,45.9450731835,2008,"19Aug2008"
"FW08ME002",0,"Poor","NAP","ME",2036867.12239562,2978811.01238711,-68.9073558144,47.1699060377,2008,"27Aug2008"
"FW08ME003",45.43,"Fair","NAP","ME",2025670.7900889,2544629.98550935,-70.5562976778,43.4399041723,2008,"20Sep2008"
"FW08ME004",71.95,"Good","NAP","ME",1995923.61653424,2704310.93084626,-70.3844213172,44.8917767282,2008,"16Sep2008"
"FW08ME005",25.52,"Poor","NAP","ME",2099045.85797081,2741543.38956994,-68.9969630617,44.9603276978,2008,"22Aug2008"
"FW08ME006",59.95,"Good","NAP","ME",2154772.56279141,2865397.73587914,-67.8617597158,45.8845572946,2008,"28Aug2008"
"FW08ME007",74.15,"Good","NAP","ME",1993683.95226744,2795863.53994678,-70.0993017049,45.6904362293,2008,"03Sep2008"
"FW08ME008",50.75,"Fair","NAP","ME",2020457.48680093,2889374.39249093,-69.4380823418,46.4354415075,2008,"20Aug2008"
"FW08ME009",53.98,"Fair","NAP","ME",2135216.59626489,2946765.21687878,-67.7962054123,46.637702957,2008,"29Aug2008"
"FW08ME010",90.32,"Good","NAP","ME",2030854.98887838,2970282.22166793,-69.0144391351,47.1111556276,2008,"25Aug2008"
"FW08ME011",86.22,"Good","NAP","ME",2055989.75461082,2731779.87508378,-69.556453908,44.9834070988,2008,"02Sep2008"
"FW08ME013",9.02,"Poor","NAP","ME",2111788.71990856,2996805.16528789,-67.8981012852,47.1318267853,2008,"28Aug2008"
"FW08ME016",75.1,"Good","NAP","ME",2034654.70946262,2976362.15920892,-68.9442429808,47.1542792023,2008,"26Aug2008"
"FW08ME017",54.4,"Fair","NAP","ME",2098507.06492777,2847795.78401748,-68.6203433456,45.8786662155,2008,"21Aug2008"
"FW08ME018",29.57,"Poor","NAP","ME",2215563.86540159,2750624.29283777,-67.5498426735,44.7373762323,2008,"04Sep2008"
"FW08ME019",41.52,"Fair","NAP","ME",2031076.84535859,2552940.12930017,-70.4642289039,43.4988544904,2008,"17Sep2008"
"FW08ME020",53.77,"Fair","NAP","ME",2008339.20421217,2948137.84309678,-69.3783794642,46.9755596629,2008,"24Aug2008"
"FW08ME021",56.35,"Good","NAP","ME",2093344.77615738,2774301.06252014,-68.9496587209,45.2573317012,2008,"05Sep2008"
"FW08ME022",32.78,"Poor","NAP","ME",2061782.54377555,2668376.48637613,-69.7056035906,44.4215453146,2008,"12Sep2008"
"FW08ME026",17.83,"Poor","NAP","ME",2061609.7481678,2677540.89628448,-69.6761408074,44.5010939992,2008,"15Sep2008"
"FW08ME027",41.98,"Fair","NAP","ME",2044295.65038753,2614988.58897812,-70.0986098659,44.0030860306,2008,"18Sep2008"
"FW08MI001",30.55,"Fair","UMW","MI",887417.171961183,2210663.36139607,-85.1212207313,42.4372842346,2009,"10Jun2009"
"FW08MI003",37.63,"Good","UMW","MI",802071.717960865,2351082.88612925,-85.9786013857,43.7707942331,2009,"13Jul2009"
"FW08MI004",70.47,"Good","UMW","MI",701642.242217928,2625286.63699648,-86.8983444697,46.3136840164,2009,"02Jun2009"
"FW08MI005",13.47,"Poor","UMW","MI",490129.807636718,2663354.54894148,-89.5988420633,46.8116476972,2009,"09Jul2009"
"FW08MI006",29.35,"Fair","UMW","MI",1031671.56248421,2315492.04931274,-83.2003426922,43.2077892304,2009,"29Jun2009"
"FW08MI007",29.18,"Fair","UMW","MI",760213.012161821,2650769.14367475,-86.1095372446,46.4896880795,2009,"06Jul2009"
"FW08MI008",37.67,"Good","UMW","MI",794944.74836753,2392049.70992318,-86.0134031609,44.1428067588,2009,"14Jul2009"
"FW08MI009",28.97,"Fair","UMW","MI",963409.528368324,2420293.2754103,-83.8728592913,44.2190280826,2009,"20Jul2009"
"FW08MI010",28.15,"Fair","UMW","MI",800344.359020501,2189119.79239417,-86.2077899887,42.3302679807,2009,"09Jun2009"
"FW08MI012",18.78,"Poor","UMW","MI",793951.823151374,2322780.82525773,-86.1159635196,43.5261642499,2009,"03Aug2009"
"FW08MI013",38.12,"Good","UMW","MI",507634.650295923,2633538.43641364,-89.3979602219,46.5323136655,2009,"08Jul2009"
"FW08MI015",47.7,"Good","UMW","MI",668664.908125457,2553702.70556768,-87.407444777,45.6991387633,2009,"04Jun2009"
"FW08MI017",23,"Fair","UMW","MI",928550.217765068,2230391.19922994,-84.592795687,42.5694992952,2009,"11Jun2009"
"FW08MI019",53.68,"Good","UMW","MI",841432.50604703,2275105.6157536,-85.5942059952,43.0563105177,2008,"10Jul2008"
"FW08MI021",1.23,"Poor","TPL","MI",1058888.19714451,2245663.59327946,-82.9847673137,42.5555865335,2009,"29Jul2009"
"FW08MI022",38.02,"Good","UMW","MI",849875.225468217,2205433.75174195,-85.5846835678,42.4283433589,2009,"08Jun2009"
"FW08MI023",33.3,"Fair","UMW","MI",785784.614266174,2157390.61928459,-86.4236950084,42.0612714581,2008,"13Aug2008"
"FW08MI024",79.83,"Good","TPL","MI",995749.435530985,2325765.30849352,-83.6244102045,43.3414741465,2008,"09Jul2008"
"FW08MI025",56.68,"Good","UMW","MI",796354.871629433,2368408.91415958,-86.0268710352,43.9306402172,2009,"02Sep2009"
"FW08MI026",29.83,"Fair","UMW","MI",807208.874909847,2267604.81223839,-86.0239727181,43.022338754,2008,"11Jul2008"
"FW08MI028",39.73,"Fair","TPL","MI",968693.548730883,2318837.16117295,-83.9678813057,43.3109667142,2008,"01Jul2008"
"FW08MI029",42.43,"Good","UMW","MI",935335.895655971,2427548.27906317,-84.2113080754,44.3152158252,2009,"20Jul2009"
"FW08MI030",64.45,"Good","UMW","MI",897223.96893371,2255219.13598748,-84.9387811266,42.8231590197,2008,"11Sep2008"
"FW08MI031",9.43,"Poor","UMW","MI",544623.911125831,2609497.72482187,-88.9417885051,46.2920599668,2009,"10Jul2009"
"FW08MI032",27.52,"Fair","UMW","MI",855906.913242831,2567998.49232686,-84.9992370667,45.6536938295,2009,"11Jul2009"
"FW08MI033",52.02,"Good","UMW","MI",926067.456435878,2226958.55319591,-84.6280276092,42.5416670431,2008,"12Sep2008"
"FW08MI034",44.37,"Good","UMW","MI",939928.287093409,2465429.23566911,-84.0945246362,44.6474742064,2008,"18Jul2008"
"FW08MI035",12.2,"Poor","UMW","MI",797887.054304857,2242717.69659064,-86.1700512687,42.8094723131,2009,"12Jul2009"
"FW08MI036",39.85,"Fair","TPL","MI",1088956.92821612,2300521.32539696,-82.5250402432,43.0043554832,2008,"07Jul2008"
"FW08MI038",30.93,"Fair","UMW","MI",890042.063760155,2168968.91222134,-85.147437553,42.0641964015,2008,"14Aug2008"
"FW08MI039",27.87,"Fair","UMW","MI",669442.186000175,2508398.96578456,-87.449746891,45.2925468297,2009,"05Jun2009"
"FW08MI041",32.45,"Fair","UMW","MI",873698.027904869,2388054.12045204,-85.038186252,44.0294964619,2008,"17Jul2008"
"FW08MI042",33.33,"Fair","UMW","MI",805120.886234778,2301592.68989974,-86.0055749581,43.3269547312,2008,"14Sep2008"
"FW08MI043",40.25,"Good","UMW","MI",677425.834649327,2594489.24936593,-87.2473558013,46.0577662902,2009,"03Jun2009"
"FW08MI044",34.93,"Fair","UMW","MI",900403.939846831,2280447.79784945,-84.863652539,43.0441206645,2008,"09Sep2008"
"FW08MI045",52.8,"Good","UMW","MI",951058.120985939,2405378.25175065,-84.0501716713,44.1003082038,2009,"21Jul2009"
"FW08MI046",64.33,"Good","UMW","MI",821025.112058766,2313825.08763864,-85.7933985641,43.420791172,2008,"15Sep2008"
"FW08MI047",43.05,"Good","UMW","MI",570842.512785789,2677321.38349049,-88.5344429699,46.8843259281,2008,"24Jul2008"
"FW08MI048",35.57,"Fair","UMW","MI",835389.132185503,2666283.01973354,-85.1166058805,46.5548462524,2008,"22Jul2008"
"FW08MI050",47.05,"Good","UMW","MI",980980.311783296,2519603.05241866,-83.4905581091,45.0829049554,2008,"20Jul2008"
"FW08MI052",11.22,"Poor","TPL","MI",1093125.95206099,2294123.07198805,-82.4853274176,42.9423776217,2009,"30Jun2009"
"FW08MI053",19.58,"Poor","UMW","MI",1032660.74111766,2240967.27529382,-83.3109338197,42.5455915601,2009,"28Jul2009"
"FW08MI054",11.53,"Poor","UMW","MI",835939.071241935,2225090.78426061,-85.7282011237,42.6166865721,2009,"09Jun2009"
"FW08MI055",10.95,"Poor","UMW","MI",523178.211106045,2680460.09022075,-89.152598869,46.9449982952,2009,"08Jul2009"
"FW08MI057",44.32,"Good","UMW","MI",843797.100790919,2344931.69690583,-85.4699052519,43.6756274329,2008,"16Sep2008"
"FW08MI058",25.53,"Fair","UMW","MI",875779.59963116,2266128.75236483,-85.1856131102,42.9421965276,2008,"09Sep2008"
"FW08MI063",29.6,"Fair","UMW","MI",555908.855734845,2665366.8853278,-88.7408961737,46.7871158377,2009,"07Jul2009"
"FW08MI077",14.75,"Poor","TPL","MI",1058774.1030544,2365604.12497762,-82.7824074771,43.6193531792,2009,"22Jul2009"
"FW08MI079",21.32,"Poor","UMW","MI",600584.992708084,2655388.60973736,-88.1707637903,46.6653182596,2009,"18Aug2009"
"FW08MI080",26.2,"Fair","UMW","MI",781736.006536616,2618677.96240982,-85.8759240838,46.1814838359,2009,"17Aug2009"
"FW08MN001",22.03,"Poor","UMW","MN",244437.286984722,2394311.80515643,-92.9180267629,44.5026739604,2009,"20Jul2009"
"FW08MN002",15.85,"Poor","UMW","MN",181344.136401396,2566273.41384454,-93.659783076,46.0646964371,2009,"10Aug2009"
"FW08MN004",7.58,"Poor","UMW","MN",285641.438497784,2714451.44112438,-92.2393369826,47.3717124014,2009,"14Aug2009"
"FW08MN006",26.75,"Fair","TPL","MN",-65991.6758844981,2798264.14807658,-96.8794711569,48.1795819394,2009,"14Sep2009"
"FW08MN008",10,"Poor","UMW","MN",238179.834598965,2496473.34817093,-92.9556193667,45.422016153,2009,"12Aug2009"
"FW08MN009",41.25,"Good","UMW","MN",377371.051743196,2754842.20216038,-91.0056756266,47.6987531808,2009,"20Aug2009"
"FW08MN010",34.02,"Fair","UMW","MN",110439.423605216,2772536.39519457,-94.5335395038,47.9412634504,2009,"20Sep2009"
"FW08MN011",67.83,"Good","UMW","MN",261744.618934639,2602723.86400669,-92.6061793587,46.3712941974,2009,"13Aug2009"
"FW08MN016",43.98,"Good","UMW","MN",170098.381072852,2833648.99124686,-93.722164665,48.4851309876,2009,"14Jul2009"
"FW08MN017",41.68,"Good","TPL","MN",76534.5833959682,2303403.77317222,-95.0462198574,43.7193997419,2008,"24Sep2008"
"FW08MN018",18.82,"Poor","UMW","MN",157478.335435579,2461265.81801147,-93.9962357803,45.1247945817,2008,"01Oct2008"
"FW08MN019",47.68,"Good","UMW","MN",190318.840501381,2481221.91302643,-93.5720509058,45.2972882233,2008,"22Sep2008"
"FW08MN021",23.23,"Poor","TPL","MN",157107.250555248,2309706.34348044,-94.0407090998,43.7648152674,2008,"25Sep2008"
"FW08MN022",45.48,"Good","UMW","MN",243627.63851034,2670341.58244676,-92.8115007827,46.9870185365,2009,"15Jul2009"
"FW08MN023",44.9,"Good","UMW","MN",121273.77168273,2767426.61584953,-94.3908515767,47.8933575756,2009,"21Sep2009"
"FW08MN024",10.13,"Poor","UMW","MN",194807.282313416,2425939.47176443,-93.5331191321,44.7995598237,2008,"09Sep2008"
"FW08MN031",42.92,"Good","UMW","MN",250181.916881012,2512778.59073069,-92.7952983349,45.5650917279,2008,"21Sep2008"
"FW08MN032",29.57,"Fair","UMW","MN",123867.950327708,2856671.54170102,-94.3357010127,48.7030583821,2009,"13Jul2009"
"FW08MN033",51.02,"Good","UMW","MN",159177.551538877,2430856.94202365,-93.982832922,44.8512707706,2008,"30Sep2008"
"FW08MN034",38.95,"Good","UMW","MN",134290.523722681,2468334.29115293,-94.2895912462,45.1924006201,2008,"04Oct2008"
"FW08MN036",5.1,"Poor","UMW","MN",235951.945258847,2427904.25699412,-93.011627889,44.8065949776,2008,"11Sep2008"
"FW08MN037",58.9,"Good","TPL","MN",155213.784592234,2325496.54025761,-94.060297267,43.9066845578,2008,"26Sep2008"
"FW08MN039",23.12,"Fair","UMW","MN",168586.978112659,2699863.40310326,-93.7841619228,47.2730965729,2009,"26Aug2009"
"FW08MN040",22.92,"Fair","UMW","MN",292340.711138959,2344580.12938093,-92.3387368112,44.0415061506,2008,"28Sep2008"
"FW08MN041",58.23,"Good","UMW","MN",152953.90751733,2595517.83770939,-94.0181697301,46.334076513,2009,"08Aug2009"
"FW08MN042",50.32,"Good","UMW","MN",272756.47364821,2667073.15424246,-92.4322187845,46.9481502448,2009,"16Jul2009"
"FW08MN043",85.33,"Good","TPL","MN",-15474.6991127576,2695922.37328182,-96.2033188109,47.2550790612,2009,"11Jul2009"
"FW08MN045",45.25,"Good","TPL","MN",17529.4237454263,2439397.1361471,-95.7775732258,44.9429927683,2009,"09Jul2009"
"FW08MN047",6.98,"Poor","UMW","MN",203821.118704327,2509396.83368508,-93.3900130639,45.5474351718,2009,"22Sep2009"
"FW08MN049",23.78,"Fair","UMW","MN",163838.792510787,2374015.01538016,-93.9393983682,44.3401455985,2008,"02Oct2008"
"FW08MN050",57.3,"Good","UMW","MN",337218.622929295,2759060.46491042,-91.5336237761,47.7550185928,2009,"21Aug2009"
"FW08MN051",23.17,"Fair","UMW","MN",254660.113252189,2468060.13236715,-92.7575160375,45.1617391985,2009,"13Jul2009"
"FW08MN052",50,"Good","UMW","MN",217321.026634428,2446350.14456758,-93.240672392,44.9773026963,2009,"14Jul2009"
"FW08MN053",35.23,"Fair","UMW","MN",374298.462100438,2331151.0470131,-91.3220521815,43.8889724402,2009,"05Aug2009"
"FW08MN056",40.75,"Good","UMW","MN",280087.14594639,2366101.50048133,-92.4820841968,44.2385604864,2009,"22Jul2009"
"FW08MN057",28.57,"Fair","UMW","MN",136407.401245406,2595086.37371292,-94.2326150403,46.3331295347,2009,"09Aug2009"
"FW08MN060",33.57,"Fair","UMW","MN",75454.2045867611,2850765.49027839,-94.9869724251,48.6555641166,2009,"17Sep2009"
"FW08MN061",50.53,"Good","TPL","MN",77277.0171477756,2396253.11033427,-95.0250985279,44.5521269414,2009,"06Aug2009"
"FW08MN065",23.08,"Fair","UMW","MN",156339.095653209,2393637.91444215,-94.0285754961,44.5176506733,2009,"23Jul2009"
"FW08MN068",11.48,"Poor","UMW","MN",189134.589428504,2382085.18199712,-93.6188344332,44.4072432732,2009,"21Jul2009"
"FW08MN076",50.15,"Good","UMW","MN",207388.950158018,2822892.14164177,-93.2272560705,48.3784575981,2009,"24Aug2009"
"FW08MN080",42.43,"Good","UMW","MN",164125.468078378,2832105.15732572,-93.8025985411,48.4723867045,2009,"18Sep2009"
"FW08MN093",35.87,"Fair","TPL","MN",240477.030280077,2361238.44754065,-92.9811675121,44.207177382,2009,"23Sep2009"
"FW08MN119",44.55,"Good","UMW","MN",46647.5019592285,2756035.94077934,-95.3819796403,47.7980535912,2009,"15Sep2009"
"FW08MO001",40.2,"Fair","TPL","MO",394406.098282109,1800946.23266468,-91.3921826625,39.1469704902,2008,"13Oct2008"
"FW08MO004",36.73,"Fair","SAP","MO",433209.980859552,1649305.54257302,-91.0321673399,37.7783310681,2008,"15Jul2008"
"FW08MO005",38.27,"Fair","TPL","MO",79528.5178711918,1878827.3862799,-95.0611800273,39.9237562255,2008,"08Jul2008"
"FW08MO006",59,"Good","SAP","MO",198525.770485181,1652821.83773869,-93.7207999823,37.8895119622,2008,"23Jul2008"
"FW08MO007",41.38,"Good","TPL","MO",206135.055476836,1719247.51046852,-93.614336232,38.480305863,2008,"11Jul2008"
"FW08MO008",26.22,"Fair","TPL","MO",273498.113673947,1904697.98078596,-92.7621424277,40.1165693083,2009,"27May2009"
"FW08MO009",26.28,"Fair","TPL","MO",479113.363770852,1784885.07754909,-90.4156474242,38.9633667804,2009,"06Aug2009"
"FW08MO010",25.8,"Poor","TPL","MO",363607.461599363,1892743.20172874,-91.7030367843,39.9780798496,2009,"28May2009"
"FW08MO011",38.68,"Fair","SAP","MO",471868.159865581,1567145.692432,-90.6428188417,37.0275413531,2008,"12Aug2008"
"FW08MO012",22.07,"Poor","TPL","MO",174931.361771081,1859097.1973743,-93.9402708943,39.7342679523,2008,"09Jul2008"
"FW08MO013",57.22,"Good","SAP","MO",363662.879384663,1697768.22250169,-91.8040482956,38.2401214184,2009,"30Jun2009"
"FW08MO014",28.37,"Fair","TPL","MO",451942.489854516,1807206.85452063,-90.7172226139,39.1760523467,2009,"07Aug2009"
"FW08MO015",44.65,"Fair","SAP","MO",202057.757152584,1529070.88027574,-93.7144287094,36.7847693146,2009,"24Jun2009"
"FW08MO017",44.18,"Fair","SAP","MO",318044.439812267,1617237.47333167,-92.3653591932,37.5389799356,2009,"10Jun2009"
"FW08MO018",38.68,"Fair","SAP","MO",475023.657128228,1663377.84077241,-90.5444203154,37.8832499384,2009,"08Jul2009"
"FW08MO019",47.55,"Good","SAP","MO",262781.883951523,1744094.43971545,-92.9499195819,38.6874410621,2009,"25Jun2009"
"FW08MO021",15,"Poor","SAP","MO",465177.265912111,1709936.28807443,-90.6270631865,38.3029678545,2009,"07Jul2009"
"FW08MO023",17.57,"Poor","TPL","MO",198861.377012919,1780504.37092288,-93.6811881157,39.0282652423,2008,"08Jul2008"
"FW08MO024",30.62,"Fair","TPL","MO",267450.886148244,1901970.07825385,-92.834755325,40.0940536493,2009,"26May2009"
"FW08MO025",9.07,"Poor","TPL","MO",479914.053237058,1769859.19990536,-90.4166140944,38.8291194665,2009,"13Aug2009"
"FW08MO026",16.03,"Poor","TPL","MO",348806.393009215,1807039.9981991,-91.9211707803,39.2198726656,2008,"30Sep2008"
"FW08MO027",51.13,"Good","SAP","MO",426125.025668386,1576375.85473828,-91.1558635699,37.131696431,2009,"17Jun2009"
"FW08MO029",66.73,"Good","TPL","MO",317598.247736397,1727855.81753105,-92.3215456339,38.5253458161,2009,"06Jul2009"
"FW08MO031",10.02,"Poor","SAP","MO",131218.033114472,1570501.31457696,-94.5082082604,37.1670210782,2009,"23Jun2009"
"FW08MO033",37.83,"Fair","SAP","MO",403712.09814993,1670861.8706699,-91.3578126084,37.9837162091,2009,"29Jun2009"
"FW08MO035",15.87,"Poor","TPL","MO",296418.713391645,1803722.42833123,-92.5345983483,39.2088436572,2008,"14Jul2008"
"FW08MO036",17.75,"Poor","TPL","MO",141233.656166128,1787061.27413863,-94.3516648045,39.0974853494,2008,"23Sep2008"
"FW08MO037",15.18,"Poor","TPL","MO",446728.152330969,1740112.33989103,-90.8207505609,38.5809074304,2009,"14Aug2009"
"FW08MO038",17.93,"Poor","CPL","MO",582242.733782686,1577271.22792099,-89.3853905956,37.0557241478,2009,"12Aug2009"
"FW08MO039",20.68,"Poor","TPL","MO",221434.483907321,1807863.77903053,-93.4094046116,39.2670901973,2009,"05Aug2009"
"FW08MO044",30.7,"Poor","SAP","MO",241496.044685106,1602407.11944937,-93.2445051663,37.4296817055,2008,"09Jul2008"
"FW08MO058",2.75,"Poor","TPL","MO",374383.693175717,1800774.64105923,-91.6258560939,39.1538803032,2009,"19May2009"
"FW08MO068",33.12,"Fair","TPL","MO",95112.9375892963,1853604.68374644,-94.8807310297,39.6971733413,2009,"14May2009"
"FW08MO069",43.17,"Good","TPL","MO",381354.382682348,1833365.95646845,-91.526621165,39.4414695033,2009,"20May2009"
"FW08MO076",1.42,"Poor","TPL","MO",156552.711649769,1856162.22355541,-94.1572828484,39.7114495497,2009,"28May2009"
"FW08MO080",28.57,"Poor","SAP","MO",211052.355682004,1639506.99073244,-93.5809375864,37.7679872322,2009,"04Jun2009"
"FW08MO086",51.3,"Fair","CPL","MO",562840.38665811,1459862.22861291,-89.6935279423,36.02181179,2008,"30Sep2008"
